x,y,fb_velocity,fb_steering
-25.125954229488013,44.41987527562023,0.731525,0.0545068
-25.19926151430556,44.42751103722607,0.73712,0.0543497
-25.26546563503552,44.42809521678813,0.739218,0.0540355
-25.33256975576549,44.42607939635019,0.739218,0.0501085
-25.41087704058304,44.42661515795604,0.749708,0.045239
-25.477929579269205,44.420299337518095,0.752506,0.0461815
-25.53302737182399,44.42563826321153,0.762996,0.0417833
-25.58932516437877,44.41937402481738,0.758101,0.0229337
-25.64312295693356,44.41991295051083,0.744813,0.0218341
-25.69807233153214,44.41390029416047,0.734323,0.0219912
-25.74271854204313,44.41093921985391,0.728728,0.021677
-25.78996475255412,44.41648130963493,0.700054,0.0135089
-25.85736570919649,44.42172339941596,0.721035,0.00848232
-25.923569829926453,44.4199139071532,0.739218,0.00832524
-25.970516040437445,44.42265599693422,0.734323,0.00251328
-26.026562250948437,44.426298086715256,0.728728,0.0015708
-26.089114789634603,44.42328859445249,0.713342,0.00361284
-26.17337049240836,44.43068226627731,0.702852,0.00879648
-26.278535687444883,44.43212435605834,0.710544,0.00848232
-26.37334930043761,44.42276328175178,0.734323,0.0086394
-26.468411331386545,44.42270537153281,0.744813,0.00879648
-26.546067034160306,44.42204746131383,0.74761,0.00801108
-26.632725901021644,44.42534113313865,0.744813,0.00753984
-26.73579109605817,44.436937969051066,0.73712,0.00753984
-26.81539838087572,44.44308322291968,0.72663,0.00848232
-26.90210882978086,44.44357689474451,0.739218,0.00879648
-26.98756769664221,44.453173730656914,0.744813,0.00879648
-27.083929727591144,44.45296740248173,0.749708,0.00926772
-27.172688594452485,44.456912656350354,0.758101,0.0086394
-27.266599043357623,44.46015791021897,0.744813,0.00895356
-27.358709492262765,44.46280316408759,0.749708,0.0106814
-27.5383,44.4694,0.73712,0.0128806
-27.7463,44.4846,0.752506,0.0130376
-27.9481,44.4985,0.770689,0.0122522
-28.1648,44.5128,0.779081,0.00911064
-28.3812,44.5265,0.770689,0.00989604
-28.5929,44.5395,0.752506,0.0166505
-28.8032,44.5517,0.752506,0.017593
-29.0124,44.563,0.74761,0.0180642
-29.2267,44.5738,0.768591,0.0183784
-29.4428,44.5838,0.786774,0.0185354
-29.6436,44.5923,0.783977,0.0182213
-29.8511,44.6002,0.786774,0.0182213
-30.0518,44.6072,0.786774,0.0180642
-30.2612,44.6135,0.79167,0.0183784
-30.4651,44.6189,0.800062,0.0183784
-30.6775,44.6234,0.80216,0.017593
-30.884,44.6271,0.810552,0.0163363
-31.1029,44.6301,0.828735,0.0205775
-31.3132,44.6322,0.821043,0.017593
-31.5304,44.6335,0.821043,0.00094248
-31.7366,44.634,0.804957,-0.00753984
-31.9495,44.634,0.804957,-0.0047124
-32.1578,44.6342,0.81265,-0.00801108
-32.3746,44.6346,0.821043,-0.00738276
-32.5847,44.6351,0.823141,-0.00518364
-32.8014,44.6357,0.818245,-0.00361284
-33.0081,44.6363,0.804957,-0.00361284
-33.221,44.6368,0.804957,-0.00376992
-33.43,44.6371,0.823141,-0.00408408
-33.6309,44.6372,0.842023,-0.00361284
-33.8333,44.6374,0.844121,-0.00298452
-34.0367,44.6375,0.852513,-0.00219912
-34.2413,44.6377,0.852513,-0.0015708
-34.4466,44.6378,0.863004,-0.00141372
-34.6537,44.6377,0.863004,-0.00141372
-34.8614,44.6374,0.883985,-0.0023562
-35.0734,44.6372,0.886083,-0.00282744
-35.286,44.6369,0.886083,-0.0023562
